75,-3.1869540043297326,55.94262019642606,30,-3.186694196708597,55.94277019642606,null
76,-3.186694196708597,55.94277019642606,30,-3.1864343890874616,55.94292019642606,hers.banks.goat
77,-3.1864343890874616,55.94292019642606,330,-3.186174581466326,55.94277019642606,under.retire.bump
78,-3.186174581466326,55.94277019642606,10,-3.185879139140422,55.94282229087936,null
79,-3.185879139140422,55.94282229087936,10,-3.1855836968145184,55.942874385332665,dent.shins.cycle
80,-3.1855836968145184,55.942874385332665,100,-3.1856357912678184,55.94316982765857,toned.deflection.bland
81,-3.1856357912678184,55.94316982765857,50,-3.1854429549849126,55.94339964099151,null
82,-3.1854429549849126,55.94339964099151,40,-3.185213141651977,55.943592477274414,hello.love.keys
83,-3.185213141651977,55.943592477274414,130,-3.1854059779348827,55.94382229060735,manliness.poem.cliff
84,-3.1854059779348827,55.94382229060735,310,-3.185213141651977,55.943592477274414,null
85,-3.185213141651977,55.943592477274414,310,-3.185020305369071,55.94336266394148,null
86,-3.185020305369071,55.94336266394148,320,-3.1847904920361354,55.94316982765857,brings.remedy.latter
87,-3.1847904920361354,55.94316982765857,280,-3.1847383975828354,55.942874385332665,courier.assume.bill
88,-3.1847383975828354,55.942874385332665,80,-3.1846863031295354,55.94316982765857,null
89,-3.1846863031295354,55.94316982765857,80,-3.1846342086762354,55.94346526998448,null
90,-3.1846342086762354,55.94346526998448,80,-3.1845821142229354,55.943760712310386,null
91,-3.1845821142229354,55.943760712310386,80,-3.1845300197696353,55.94405615463629,null
92,-3.1845300197696353,55.94405615463629,90,-3.1845300197696353,55.944356154636296,null
93,-3.1845300197696353,55.944356154636296,80,-3.1844779253163353,55.9446515969622,null
94,-3.1844779253163353,55.9446515969622,90,-3.1844779253163353,55.944951596962206,sports.topic.clocks
95,-3.1844779253163353,55.944951596962206,140,-3.184707738649271,55.94514443324511,null
96,-3.184707738649271,55.94514443324511,140,-3.1849375519822067,55.94533726952802,null
97,-3.1849375519822067,55.94533726952802,140,-3.1851673653151424,55.945530105810924,null
98,-3.1851673653151424,55.945530105810924,140,-3.185397178648078,55.94572294209383,null
99,-3.185397178648078,55.94572294209383,140,-3.185626991981014,55.94591577837674,null
100,-3.185626991981014,55.94591577837674,150,-3.1858867996021494,55.946065778376735,renew.slows.basket
101,-3.1858867996021494,55.946065778376735,210,-3.186146607223285,55.94591577837674,null
102,-3.186146607223285,55.94591577837674,210,-3.1864064148444204,55.94576577837674,null
103,-3.1864064148444204,55.94576577837674,210,-3.186666222465556,55.94561577837674,null
104,-3.186666222465556,55.94561577837674,210,-3.1869260300866915,55.94546577837674,spent.spoon.bolt
105,-3.1869260300866915,55.94546577837674,150,-3.187185837707827,55.94561577837674,null
106,-3.187185837707827,55.94561577837674,200,-3.1874677454940628,55.94551317233374,null
107,-3.1874677454940628,55.94551317233374,180,-3.187767745494063,55.94551317233374,null
108,-3.187767745494063,55.94551317233374,190,-3.188063187819967,55.94546107788044,null
109,-3.188063187819967,55.94546107788044,240,-3.188213187819967,55.945201270259304,null
110,-3.188213187819967,55.945201270259304,260,-3.188265282273267,55.9449058279334,null
111,-3.188265282273267,55.9449058279334,250,-3.1883678883162645,55.94462392014716,null
